likert_nang_dong,likert_huong_noi,likert_sang_tao,likert_logic,likert_to_mo,likert_thi_nghiem,likert_moi_truong,likert_dinh_duong,likert_tranh_luan,likert_thiet_ke,diem_Toan,diem_Ly,diem_Hoa,diem_Anh,diem_Van,diem_Su,diem_Sinh,diem_Dia,diem_Gdktpl,diem_Tin,diem_tb_z,diem_max_z,diem_min_z,gioi_tinh_ma,muc_tieu_ma,to_hop_A00,to_hop_A01,to_hop_B00,to_hop_B08,to_hop_C00,to_hop_C01,to_hop_C02,to_hop_C03,to_hop_D01,to_hop_D07,to_hop_D09,to_hop_D14,to_hop_D15,to_hop_X01,to_hop_X26,nhom_to_hop_TN,nhom_to_hop_XH,nhom_to_hop_HH
2,5,3,4,3,4,2,2,3,3,7.2,,,8.4,8.25,,,,,,0.715446980103565,1.2091241488176858,-0.10528511450830218,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,3,3,2,2,2,2,4,2,3,7.0,8.0,7.25,,,,,,,,0.19701421147749645,0.9385903735824647,-0.3343434106110286,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,5,5,3,3,4,4,3,3,3,,,,7.5,6.5,,,7.0,,,0.1413732706459622,0.5498991850232378,-0.33486358531795707,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,5,4,4,5,5,4,3,4,4,7.8,6.75,7.5,,,,,,,,0.16503029620881032,0.5818897737998763,-0.356093034150893,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,4,4,4,5,2,5,5,5,5,7.4,,,8.2,7.0,,,,,,0.36244897431312006,0.8572979740527094,0.10627576729222658,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,1,2,3,5,2,3,4,3,2,5.5,7.25,6.6,,,,,,,,-0.8794002241735326,0.16178032894245006,-2.0522806313814757,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,1,1,1,3,1,1,5,2,1,7.5,7.8,,7.0,,,,,,,0.23860591345067242,0.7314410283451273,-0.253925617638897,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,1,2,3,3,1,2,5,3,1,8.25,7.0,8.0,,,,,,,,0.6114685638123417,1.0972709400310106,-0.09715635260422148,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,3,2,4,4,3,3,4,2,3,,,,8.25,5.25,,,6.2,,,-0.2019818609304775,0.9035989570398603,-1.4377119668434162,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4,1,1,2,1,2,1,4,1,1,7.75,,,6.2,7.0,,,,,,-0.12128012612229334,0.5246251997741949,-0.9947413454333015,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,3,3,4,5,4,5,5,4,3,8.0,7.25,8.25,,,,,,,,0.6965059934572277,1.1167895815266304,0.16178032894245006,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,3,5,4,4,4,4,4,5,3,7.6,,,8.2,6.75,,,,,,0.36527851424566465,0.8572979740527094,-0.11429390901286525,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,5,4,3,4,2,3,3,3,3,7.0,,,7.2,6.8,,,,,,-0.15774835668439044,-0.06872168569029564,-0.3343434106110286,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,2,3,4,4,2,2,4,3,2,6.5,,,7.6,6.4,,,,,,-0.3427981428336439,0.3016861782069062,-0.9069891508678444,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,1,2,1,2,2,2,4,3,2,8.0,,,7.6,4.6,,,,,,-0.29951962570904883,0.8109480699026027,-2.0111931252366553,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,3,4,4,4,4,5,4,4,4,8.4,7.25,8.0,,,,,,,,0.7550453650202473,1.2690646621080557,0.16178032894245006,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,2,4,3,4,3,3,5,4,4,,,,8.25,7.5,,,4.4,,,-0.006571650523537771,0.9035989570398603,-1.4707290285128838,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5,1,2,3,3,2,2,5,3,4,6.5,7.5,8.0,,,,,,,,0.11600632121050447,0.8342911040102362,-0.9069891508678444,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,2,2,2,4,3,3,5,4,4,7.0,,,7.4,7.6,,,,,,0.13926060869057458,0.6356429904244467,-0.3343434106110286,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,1,2,4,4,3,2,5,3,3,6.0,8.25,6.6,,,,,,,,-0.3432694020256986,1.1975270551291362,-1.47963489112466,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,3,3,3,3,3,4,3,3,4,7.5,,,6.8,5.6,,,,,,-0.4432472133193331,0.23830232964578701,-1.128914420016288,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,1,3,4,3,3,3,5,4,4,8.4,,,7.8,7.75,,,,,,0.841313189490355,1.2690646621080557,0.4868901101555075,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,2,3,4,5,3,4,4,4,3,8.6,8.0,7.5,,,,,,,,0.9020024935902312,1.4981229582107811,0.2692941489774477,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,1,1,1,1,1,1,2,1,1,8.0,,,8.0,7.5,,,,,,0.6768190773030406,0.8109480699026027,0.5474151199024102,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,4,5,4,5,5,5,5,5,5,8.0,7.25,8.25,,,,,,,,0.6965059934572277,1.1167895815266304,0.16178032894245006,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,5,5,5,4,5,5,4,5,5,6.75,,,6.6,7.8,,,,,,-0.14430034360233857,0.8120987314685203,-0.6243334815360996,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,3,2,3,3,1,1,3,3,2,6.5,5.0,7.0,,,,,,,,-1.1237805873002598,-0.2957028060553409,-2.1686498049775937,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,1,5,4,5,4,5,4,5,5,7.0,,,6.6,6.0,,,,,,-0.5782266100250897,-0.3343434106110286,-0.7760029379281408,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,2,5,4,4,3,4,5,5,4,7.25,7.0,7.4,,,,,,,,0.003705954961349354,0.15629475797089035,-0.09715635260422148,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,1,3,3,4,2,1,4,2,2,6.75,5.25,7.4,,,,,,,,-0.791361548733156,0.15629475797089035,-1.9097131234309221,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,1,2,2,3,3,2,4,3,4,7.5,,,7.2,7.4,,,,,,0.2095892977786217,0.4591872493803738,-0.06872168569029564,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,2,2,3,2,2,1,5,2,3,,,,7.25,6.75,,,6.0,,,-0.12132670806888868,-0.022420702703145525,-0.22726551249065527,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4,4,4,4,5,5,5,5,5,5,,,,8.0,7.75,,,5.0,,,0.1452162094356875,0.767984796207502,-1.0044302100045484,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4,1,1,2,2,1,1,3,2,1,7.75,,,7.6,7.4,,,,,,0.42849954245382493,0.5246251997741949,0.3016861782069062,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,3,3,2,2,2,1,3,3,2,7.75,7.2,,7.6,,,,,,,0.3121014568714056,0.5246251997741949,0.10999299263311595,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,4,5,4,5,5,5,5,5,5,8.0,,,7.0,7.0,,,,,,0.2210994065186441,0.8109480699026027,-0.253925617638897,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,3,3,3,5,5,4,5,4,3,8.4,7.0,7.5,,,,,,,,0.4804008194937606,1.2690646621080557,-0.09715635260422148,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,5,3,2,2,1,2,3,2,2,7.8,7.75,7.25,,,,,,,,0.41611304576557423,0.6796536920357932,-0.013204328538946613,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,1,3,3,3,2,2,4,3,1,7.5,,,6.6,5.8,,,,,,-0.4461632769541756,0.23830232964578701,-0.9524586789722144,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,2,2,2,3,4,3,5,2,2,7.6,,,8.6,7.0,,,,,,0.5622710276464294,1.227705837949912,0.10627576729222658,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,2,4,2,3,2,3,3,3,3,,,,7.5,6.0,,,5.0,,,-0.5237829785666944,0.20908421223260593,-1.0044302100045484,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5,1,3,3,4,3,3,4,2,3,8.2,7.25,7.75,,,,,,,,0.58452644048054,1.0400063660053283,0.16178032894245006,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,2,3,4,3,3,4,5,5,3,,,,7.75,6.75,,,7.6,,,0.4474977405623551,1.0161980035315732,-0.11429390901286525,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4,1,2,2,1,1,1,4,1,2,7.25,8.0,7.4,,,,,,,,0.3489548636902447,0.9385903735824647,-0.04802054048262081,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,3,4,5,5,5,3,4,4,4,6.75,6.5,7.0,,,,,,,,-0.5104662674974473,-0.2957028060553409,-0.6206662807394365,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,3,3,3,3,3,3,4,5,3,7.6,7.0,7.75,,,,,,,,0.26915591719559007,0.551792626493842,-0.09715635260422148,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,1,2,2,3,1,1,4,1,1,7.6,,,7.4,7.25,,,,,,0.26538638918425794,0.35283147769714973,0.11648224625830568,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,1,4,3,4,2,1,3,4,4,7.0,6.75,8.2,,,,,,,,0.12328448042047646,1.060289886023351,-0.356093034150893,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,1,4,3,5,2,3,5,4,4,7.0,,,7.6,6.4,,,,,,-0.1519162294147053,0.3016861782069062,-0.4230914558399935,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,1,1,1,1,1,1,3,1,1,6.5,7.5,7.4,,,,,,,,-0.10999246080261083,0.4207170104891216,-0.9069891508678444,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,4,5,4,5,5,5,5,5,5,6.75,,,7.4,4.2,,,,,,-0.9560962139353109,0.11648224625830568,-2.3641046073248018,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,5,4,4,4,3,4,4,4,2,6.8,,,8.8,7.0,,,,,,0.31859461015899515,1.412909769898514,-0.5634017067137551,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,1,4,3,3,2,2,4,4,3,,,,7.5,8.5,,,6.4,,,0.5741261346234285,1.4296938251227775,0.08360036651490221,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4,2,2,3,4,2,2,5,3,2,8.0,7.25,7.25,,,,,,,,0.31984135676870207,0.8109480699026027,-0.013204328538946613,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,4,4,3,3,4,4,5,4,5,,,,7.5,5.5,,,5.4,,,-0.5672074697682364,0.20908421223260593,-1.2171422905383245,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5,1,3,5,3,2,1,5,3,2,7.25,7.5,7.6,,,,,,,,0.2516633366635019,0.4207170104891216,-0.04802054048262081,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,1,2,4,3,1,1,2,1,1,6.8,,,8.6,8.0,,,,,,0.5509528679162502,1.227705837949912,-0.5634017067137551,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,2,5,2,4,1,4,5,3,4,,,,7.75,6.75,,,6.2,,,0.08482088172253853,0.44058912716835735,-0.11429390901286525,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5,1,2,2,3,2,1,4,2,2,7.6,,,7.2,7.25,,,,,,0.20365174520139084,0.35283147769714973,-0.06872168569029564,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,1,1,1,2,1,2,3,2,2,7.5,,,7.0,7.4,,,,,,0.1478546537957546,0.4591872493803738,-0.253925617638897,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,2,3,3,5,3,2,5,4,3,5.75,8.25,7.6,,,,,,,,-0.06204572204664227,1.1975270551291362,-1.765957761253068,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,2,4,3,3,4,3,3,3,3,8.0,6.5,7.5,,,,,,,,0.15507083439416194,0.8109480699026027,-0.6150297156975646,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,2,3,2,3,1,2,3,3,3,8.2,6.5,8.0,,,,,,,,0.419755918106,1.0400063660053283,-0.6150297156975646,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,1,4,4,4,2,2,5,3,3,9.0,,,7.4,5.8,,,,,,0.3734210392341084,1.956239550416234,-0.9524586789722144,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,2,3,3,2,4,2,3,3,3,7.25,7.25,8.0,,,,,,,,0.3160169641566885,0.8342911040102362,-0.04802054048262081,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,1,3,3,2,1,1,4,2,3,7.6,,,7.8,8.0,,,,,,0.6094253534550836,0.9885544725125939,0.35283147769714973,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,4,4,4,5,5,5,5,4,3,7.8,,,8.2,7.75,,,,,,0.7357241813533625,0.8572979740527094,0.5818897737998763,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,1,3,2,2,3,2,4,3,2,7.4,,,7.6,7.5,,,,,,0.32429149323458023,0.5474151199024102,0.1237731815944243,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,3,1,3,2,1,1,4,2,1,,,,6.25,6.75,,,6.8,,,-0.22275600864618586,0.394466245520459,-0.9484403624461514,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4,1,3,3,4,1,3,5,4,4,8.4,8.0,6.25,,,,,,,,0.35481893236199885,1.2690646621080557,-1.1431982386045236,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,2,5,3,5,5,5,5,5,5,8.0,,,8.4,8.0,,,,,,0.9473348161388359,1.0425019060013114,0.8109480699026027,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,2,3,3,5,3,5,5,4,5,7.8,,,7.2,8.5,,,,,,0.6476206377441194,1.4296938251227775,-0.06872168569029564,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,4,3,3,3,1,3,3,2,2,7.75,,,6.6,6.0,,,,,,-0.29190373989668184,0.5246251997741949,-0.7760029379281408,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,2,3,3,4,3,3,4,3,4,6.75,,,6.4,8.4,,,,,,-0.029579246541131754,1.3414659546007413,-0.8095374134847001,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,3,4,2,2,1,2,3,3,3,5.75,,,7.0,5.6,,,,,,-1.049599266302751,-0.253925617638897,-1.765957761253068,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,4,4,4,2,2,3,2,3,4,8.0,,,7.2,6.0,,,,,,-0.011258851238611256,0.8109480699026027,-0.7760029379281408,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,2,2,3,2,1,1,4,2,2,7.0,,,9.2,7.5,,,,,,0.6654631143623656,1.783317633795715,-0.3343434106110286,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,4,5,5,5,5,4,4,5,5,,,,5.75,8.25,,,6.8,,,0.06404673400683025,1.2091241488176858,-1.4114501923176541,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4,3,3,4,3,5,3,5,3,4,8.2,7.75,7.5,,,,,,,,0.6629847356728563,1.0400063660053283,0.2692941489774477,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,1,3,3,3,3,2,5,2,2,,,,7.75,6.25,,,6.2,,,-0.0622255691475227,0.44058912716835735,-0.555433261623049,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4,3,3,4,3,2,1,2,3,1,8.0,,,8.2,6.5,,,,,,0.44446081954578504,0.8572979740527094,-0.33486358531795707,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,4,5,5,5,5,5,5,5,4,7.75,,,6.8,6.2,,,,,,-0.17135051556579017,0.5246251997741949,-0.5995471968840671,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,1,2,4,4,3,3,5,4,3,7.2,,,8.8,7.25,,,,,,0.5448233663291767,1.412909769898514,-0.10528511450830218,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,1,3,3,4,3,4,4,3,3,7.0,,,8.0,5.2,,,,,,-0.3813584235371181,0.6720940421041088,-1.4818259021044344,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,1,3,2,3,1,1,5,3,2,,,,7.0,5.5,,,6.4,,,-0.4624891805541065,0.08360036651490221,-1.2171422905383245,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4,3,3,2,4,4,5,5,3,4,6.75,7.0,8.2,,,,,,,,0.11415575089323098,1.060289886023351,-0.6206662807394365,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,2,3,3,4,3,2,4,4,3,,,,6.0,7.0,,,5.0,,,-0.6926999066980749,0.10627576729222658,-1.1799452773819028,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4,1,2,2,1,1,1,3,1,3,8.0,,,8.6,6.0,,,,,,0.42088365664145794,1.227705837949912,-0.7760029379281408,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,2,5,4,3,3,4,5,3,5,6.75,,,7.4,6.8,,,,,,-0.19145466941099262,0.11648224625830568,-0.6206662807394365,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,2,3,4,3,1,2,2,2,2,7.75,,,7.4,6.6,,,,,,0.13149057707885997,0.5246251997741949,-0.24663571479592067,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,2,3,3,3,2,3,5,3,3,8.4,7.75,,7.0,,,,,,,0.5649309121683173,1.2690646621080557,-0.253925617638897,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,3,3,3,5,2,5,5,4,4,6.4,,,9.4,6.75,,,,,,0.277569785937415,1.9685215657443174,-1.021518298919207,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,1,2,4,2,2,2,5,2,3,8.25,,,6.8,6.6,,,,,,0.1371685585491972,1.0972709400310106,-0.4391295495874983,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,4,5,5,5,5,5,5,5,5,7.5,6.8,,8.2,,,,,,,0.26376486861897913,0.8572979740527094,-0.30430569784155886,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,1,3,4,3,2,2,2,2,2,7.0,,,7.6,6.8,,,,,,-0.03427906871865649,0.3016861782069062,-0.3343434106110286,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,3,4,4,4,4,5,4,4,4,,,,7.75,7.0,,,4.8,,,-0.20433275168224774,0.44058912716835735,-1.159863149507327,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5,2,3,3,3,2,2,4,4,3,6.5,6.25,6.6,,,,,,,,-0.8428853060645508,-0.7477003700815721,-0.9069891508678444,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,2,2,3,3,2,2,4,2,3,6.5,,,7.4,6.0,,,,,,-0.5221699475125599,0.11648224625830568,-0.9069891508678444,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,1,3,3,2,1,1,5,3,4,8.2,,,8.6,7.25,,,,,,0.8648525491841862,1.227705837949912,0.32684544359731843,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,1,2,2,2,1,1,4,1,3,6.75,,,6.6,5.6,,,,,,-0.791304727430608,-0.6206662807394365,-1.128914420016288,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,2,2,1,3,1,1,3,1,1,6.5,7.0,6.0,,,,,,,,-0.8099474065309945,-0.09715635260422148,-1.425696716120918,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,3,3,4,3,2,2,4,2,3,7.8,,,8.4,6.75,,,,,,0.5033659235961075,1.0425019060013114,-0.11429390901286525,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,3,4,4,5,4,4,3,4,3,8.0,,,5.4,6.2,,,,,,-0.50805206673639,0.8109480699026027,-1.735557073227706,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,4,5,5,4,4,4,5,5,5,7.4,,,8.0,7.0,,,,,,0.30071433033025324,0.6720940421041088,0.10627576729222658,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,2,2,3,3,3,2,5,3,3,5.75,,,6.6,7.8,,,,,,-0.5260641704402157,0.8120987314685203,-1.765957761253068,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,1,3,4,3,3,2,5,3,2,,,,7.75,6.0,,,4.2,,,-0.6538585929251487,0.44058912716835735,-1.6261619680156625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4,1,3,4,5,4,4,5,4,3,7.0,,,7.2,4.8,,,,,,-0.7459341601646353,-0.06872168569029564,-1.8347373841925816,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,3,3,3,4,3,2,5,3,3,5.5,,,7.2,5.8,,,,,,-1.0244869986813285,-0.06872168569029564,-2.0522806313814757,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,5,4,4,3,3,5,5,4,4,,,,6.0,7.5,,,6.2,,,-0.2347875768224564,0.5474151199024102,-1.1799452773819028,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4,1,4,3,3,3,4,5,3,4,6.5,,,6.6,5.4,,,,,,-0.9455642644881016,-0.6243334815360996,-1.3053701610603607,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,1,2,3,4,4,3,4,4,3,7.2,,,6.6,8.0,,,,,,0.08631195882273072,0.9885544725125939,-0.6243334815360996,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,5,5,4,5,4,5,5,4,5,7.6,6.0,,9.0,,,,,,,0.2726807002511189,1.5981137018471145,-1.1329030787909076,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,1,3,4,4,2,2,5,3,2,6.75,8.25,8.2,,,,,,,,0.5457168868043502,1.1975270551291362,-0.6206662807394365,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,1,1,1,1,1,1,5,1,2,7.0,,,7.8,7.6,,,,,,0.2627298966563085,0.6356429904244467,-0.3343434106110286,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,3,4,3,4,4,4,5,5,4,7.0,,,7.0,7.75,,,,,,0.059905255985858795,0.767984796207502,-0.3343434106110286,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,1,3,3,4,3,3,5,3,3,8.25,,,6.4,5.0,,,,,,-0.4568493722007325,1.0972709400310106,-1.6582816431485081,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,1,1,1,1,1,1,4,1,1,7.4,,,9.2,7.5,,,,,,0.8181686450975164,1.783317633795715,0.1237731815944243,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,5,4,5,4,5,3,3,4,3,6.75,7.0,6.4,,,,,,,,-0.563840595146115,-0.09715635260422148,-0.9736991520946867,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,1,2,2,4,3,1,5,2,3,7.5,,,6.8,5.8,,,,,,-0.3844286329713085,0.23830232964578701,-0.9524586789722144,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,2,1,1,2,1,1,5,1,1,8.2,6.75,,8.6,,,,,,,0.6372063899347824,1.227705837949912,-0.356093034150893,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,4,2,2,3,3,4,4,4,3,7.0,,,9.2,7.75,,,,,,0.7389863397973961,1.783317633795715,-0.3343434106110286,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,1,2,2,3,3,2,4,3,2,7.2,,,6.6,8.0,,,,,,0.08631195882273072,0.9885544725125939,-0.6243334815360996,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,2,3,3,2,2,1,5,3,3,8.25,7.25,7.8,,,,,,,,0.6224478636568603,1.0972709400310106,0.16178032894245006,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,2,5,4,4,4,4,5,5,4,7.5,6.0,6.8,,,,,,,,-0.47210077907119236,0.23830232964578701,-1.1329030787909076,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,1,3,4,3,3,2,4,3,3,,,,7.25,6.5,,,6.6,,,-0.03941699400114077,0.23903330601768027,-0.33486358531795707,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5,2,4,2,4,2,4,5,5,3,7.2,,,8.6,8.0,,,,,,0.7036583986514012,1.227705837949912,-0.10528511450830218,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,2,4,5,5,4,5,5,5,5,9.0,,,6.8,4.0,,,,,,-0.3411501158467132,1.956239550416234,-2.5405603483688752,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
