ma_nganh,ma_nhom,nganh_hoc,to_hop_thi,nguon,is_that,sample_weight,likert_nang_dong,likert_huong_noi,likert_sang_tao,likert_logic,likert_to_mo,likert_thi_nghiem,likert_moi_truong,likert_dinh_duong,likert_tranh_luan,likert_thiet_ke,ips_likert_nang_dong,ips_likert_huong_noi,ips_likert_sang_tao,ips_likert_logic,ips_likert_to_mo,ips_likert_thi_nghiem,ips_likert_moi_truong,ips_likert_dinh_duong,ips_likert_tranh_luan,ips_likert_thiet_ke,likert_tb,likert_dolech,diem_Van,diem_Dia,diem_Anh,diem_Toan,diem_Gdktpl,diem_Tin,diem_Su,diem_Ly,diem_Hoa,diem_Sinh,z_diem_Van,z_diem_Dia,z_diem_Anh,z_diem_Toan,z_diem_Gdktpl,z_diem_Tin,z_diem_Su,z_diem_Ly,z_diem_Hoa,z_diem_Sinh,diem_tb,diem_lech,z_tb,z_max,th_A00,th_A01,th_B00,th_B08,th_C00,th_C01,th_C02,th_C03,th_D01,th_D07,th_D09,th_D14,th_D15,th_X01,th_X26,gioi_tinh_nam,muc_tieu
7510301,3,Công nghệ kỹ thuật điện - điện tử,A00,ttth,0,1.0,3.0,2.0,4.0,5.0,4.0,5.0,4.0,5.0,3.0,3.0,-0.7999999999999998,-1.7999999999999998,0.20000000000000018,1.2000000000000002,0.20000000000000018,1.2000000000000002,0.20000000000000018,1.2000000000000002,-0.7999999999999998,-0.7999999999999998,3.8,0.9797958971132713,,,,7.8,,,,4.75,6.5,,,,,0.512847202467739,,,,-2.6708697173277494,-1.070601328473532,,6.3500000000000005,3.05,-1.0762079477778475,0.512847202467739,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
7510301,3,Công nghệ kỹ thuật điện - điện tử,D01,ttth,0,1.0,4.0,3.0,5.0,4.0,4.0,2.0,2.0,3.0,4.0,2.0,0.7000000000000002,-0.2999999999999998,1.7000000000000002,0.7000000000000002,0.7000000000000002,-1.2999999999999998,-1.2999999999999998,-0.2999999999999998,0.7000000000000002,-1.2999999999999998,3.3,1.004987562112089,5.0,,7.2,6.5,,,,,,,-1.7576744817142314,,-0.152712380702018,-1.031394882150676,,,,,,,6.233333333333333,2.2,-0.9805939148556417,-0.152712380702018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7510301,3,Công nghệ kỹ thuật điện - điện tử,A01,ttth,0,1.0,2.0,5.0,2.0,3.0,4.0,3.0,3.0,3.0,1.0,4.0,-1.0,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,-2.0,1.0,3.0,1.0954451150103321,,,8.2,7.6,,,,7.5,,,,,0.8013079696232421,0.2752714971418287,,,,0.325383767433215,,,7.766666666666666,0.6999999999999993,0.46732107806609524,0.8013079696232421,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7510301,3,Công nghệ kỹ thuật điện - điện tử,A00,ttth,0,1.0,5.0,2.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.5,-2.5,-1.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,4.5,1.02469507659596,,,,6.75,,,,7.5,7.4,,,,,-0.7344252504932886,,,,0.325383767433215,0.012470851630527203,,7.216666666666666,0.75,-0.13219021047651544,0.325383767433215,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7510301,3,Công nghệ kỹ thuật điện - điện tử,D01,ttth,0,1.0,2.0,2.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,-1.2000000000000002,-1.2000000000000002,0.7999999999999998,1.7999999999999998,0.7999999999999998,-0.20000000000000018,-0.20000000000000018,-0.20000000000000018,-0.20000000000000018,-0.20000000000000018,3.2,0.8717797887081347,6.6,,8.0,7.0,,,,,,,-0.31226096520138397,,0.6105038995581906,-0.437455618835901,,,,,,,7.2,1.4000000000000004,-0.046404228159698115,0.6105038995581906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7510301,3,Công nghệ kỹ thuật điện - điện tử,A00,ttth,0,1.0,3.0,2.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,-0.10000000000000009,-1.1,0.8999999999999999,0.8999999999999999,0.8999999999999999,-1.1,-0.10000000000000009,-0.10000000000000009,-0.10000000000000009,-0.10000000000000009,3.1,0.7,,,,6.75,,,,7.5,7.2,,,,,-0.7344252504932886,,,,0.325383767433215,-0.22821185505926386,,7.1499999999999995,0.75,-0.21241777937311246,0.325383767433215,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7510301,3,Công nghệ kỹ thuật điện - điện tử,A01,ttth,0,1.0,2.0,4.0,3.0,5.0,4.0,3.0,2.0,2.0,1.0,1.0,-0.7000000000000002,1.2999999999999998,0.2999999999999998,2.3,1.2999999999999998,0.2999999999999998,-0.7000000000000002,-0.7000000000000002,-1.7000000000000002,-1.7000000000000002,2.7,1.2688577540449522,,,8.0,6.25,,,,6.4,,,,,0.6105038995581906,-1.3283645138080635,,,,-0.8731176264711704,,,6.883333333333333,1.75,-0.5303260802403478,0.6105038995581906,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7510301,3,Công nghệ kỹ thuật điện - điện tử,D01,ttth,0,1.0,4.0,4.0,5.0,5.0,2.0,4.0,3.0,3.0,4.0,2.0,0.3999999999999999,0.3999999999999999,1.4,1.4,-1.6,0.3999999999999999,-0.6000000000000001,-0.6000000000000001,0.3999999999999999,-1.6,3.6,1.019803902718557,6.25,,4.6,7.4,,,,,,,-0.6284451719385691,,-2.633165291547697,0.037695791815919484,,,,,,,6.083333333333333,2.8000000000000007,-1.0746382238901158,0.037695791815919484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
7510301,3,Công nghệ kỹ thuật điện - điện tử,A01,ttth,0,1.0,3.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,-0.8999999999999999,1.1,0.10000000000000009,-0.8999999999999999,0.10000000000000009,0.10000000000000009,0.10000000000000009,-0.8999999999999999,0.10000000000000009,1.1,3.9,0.7000000000000001,,,9.0,4.8,,,,3.25,,,,,1.5645242498834517,-3.0507883774209117,,,,-4.305189799924639,,,5.683333333333334,5.75,-1.9304846424873663,1.5645242498834517,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7510301,3,Công nghệ kỹ thuật điện - điện tử,A01,ttth,0,1.0,3.0,3.0,5.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,2.5,2.5,1.5,-1.5,-1.5,-1.5,-1.5,-1.5,2.5,1.6278820596099706,,,6.8,7.0,,,,6.0,,,,,-0.5343205208321228,-0.437455618835901,,,,-1.3089363151636746,,,6.6000000000000005,1.0,-0.7602374849438994,-0.437455618835901,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7510301,3,Công nghệ kỹ thuật điện - điện tử,D01,ttth,0,1.0,1.0,5.0,4.0,3.0,5.0,1.0,2.0,1.0,1.0,1.0,-1.4,2.6,1.6,0.6000000000000001,2.6,-1.4,-0.3999999999999999,-1.4,-1.4,-1.4,2.4,1.6248076809271923,5.25,,4.8,7.4,,,,,,,-1.531828619759099,,-2.4423612214826447,0.037695791815919484,,,,,,,5.816666666666667,2.6000000000000005,-1.3121646831419416,0.037695791815919484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
7510301,3,Công nghệ kỹ thuật điện - điện tử,D01,ttth,0,1.0,5.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,4.0,5.0,0.5999999999999996,-0.40000000000000036,-0.40000000000000036,-1.4000000000000004,-0.40000000000000036,0.5999999999999996,0.5999999999999996,0.5999999999999996,-0.40000000000000036,0.5999999999999996,4.4,0.6633249580710799,7.75,,5.6,7.8,,,,,,,0.7266299997922255,,-1.6791449412224362,0.512847202467739,,,,,,,7.05,2.2,-0.14655591298749057,0.7266299997922255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7510301,3,Công nghệ kỹ thuật điện - điện tử,D01,ttth,0,1.0,2.0,4.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,-0.6000000000000001,1.4,0.3999999999999999,0.3999999999999999,0.3999999999999999,-1.6,-0.6000000000000001,-0.6000000000000001,0.3999999999999999,0.3999999999999999,2.6,0.8,5.25,,5.8,7.0,,,,,,,-1.531828619759099,,-1.4883408711573838,-0.437455618835901,,,,,,,6.016666666666667,1.75,-1.1525417032507945,-0.437455618835901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
7510301,3,Công nghệ kỹ thuật điện - điện tử,A00,ttth,0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,0.3999999999999999,0.3999999999999999,-0.6000000000000001,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.3999999999999999,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,3.6,0.48989794855663565,,,,6.8,,,,6.75,7.75,,,,,-0.6750313241618112,,,,-0.4917762738652298,0.4336655883376608,,7.1000000000000005,1.0,-0.24438066989646012,0.4336655883376608,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7510301,3,Công nghệ kỹ thuật điện - điện tử,A00,ttth,0,1.0,5.0,1.0,3.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,1.2000000000000002,-2.8,-0.7999999999999998,0.20000000000000018,1.2000000000000002,0.20000000000000018,1.2000000000000002,-0.7999999999999998,0.20000000000000018,0.20000000000000018,3.8,1.1661903789690602,,,,8.2,,,,5.75,4.0,,,,,0.9879986131195584,,,,-1.5813229955964896,-4.079135162095918,,5.983333333333333,4.199999999999999,-1.5574865148576162,0.9879986131195584,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
7510301,3,Công nghệ kỹ thuật điện - điện tử,D01,ttth,0,1.0,5.0,1.0,4.0,4.0,3.0,5.0,4.0,4.0,5.0,5.0,1.0,-3.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,1.0,4.0,1.1832159566199232,6.75,,5.2,7.4,,,,,,,-0.1767534480283042,,-2.06075308135254,0.037695791815919484,,,,,,,6.45,2.2,-0.733270245854975,0.037695791815919484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
7510301,3,Công nghệ kỹ thuật điện - điện tử,A00,ttth,0,1.0,2.0,5.0,3.0,4.0,4.0,2.0,1.0,3.0,1.0,1.0,-0.6000000000000001,2.4,0.3999999999999999,1.4,1.4,-0.6000000000000001,-1.6,0.3999999999999999,-1.6,-1.6,2.6,1.3564659966250536,,,,7.25,,,,7.75,8.0,,,,,-0.14048598717851346,,,,0.59777044786603,0.7345189716998993,,7.666666666666667,0.75,0.39726781079580525,0.7345189716998993,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7510301,3,Công nghệ kỹ thuật điện - điện tử,A00,ttth,0,1.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,0.8999999999999999,-0.10000000000000009,0.8999999999999999,0.8999999999999999,0.8999999999999999,-0.10000000000000009,-0.10000000000000009,-1.1,-1.1,-1.1,3.1,0.8306623862918074,,,,6.4,,,,6.5,7.25,,,,,-1.1501827348136306,,,,-0.7641629542980448,-0.16804117838681637,,6.716666666666666,0.8499999999999996,-0.6941289558328306,-0.16804117838681637,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
7510301,3,Công nghệ kỹ thuật điện - điện tử,A00,ttth,0,1.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,5.0,3.0,5.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1.0,1.0,-1.0,1.0,4.0,0.7745966692414834,,,,6.75,,,,6.25,7.6,,,,,-0.7344252504932886,,,,-1.0365496347308598,0.2531535583203172,,6.866666666666667,1.3499999999999996,-0.5059404423012771,0.2531535583203172,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7510301,3,Công nghệ kỹ thuật điện - điện tử,A00,ttth,0,1.0,5.0,2.0,5.0,5.0,4.0,3.0,4.0,2.0,4.0,4.0,1.2000000000000002,-1.7999999999999998,1.2000000000000002,1.2000000000000002,0.20000000000000018,-0.7999999999999998,0.20000000000000018,-1.7999999999999998,0.20000000000000018,0.20000000000000018,3.8,1.077032961426901,,,,6.8,,,,6.75,6.75,,,,,-0.6750313241618112,,,,-0.4917762738652298,-0.7697479451112935,,6.766666666666667,0.04999999999999982,-0.6455185143794449,-0.4917762738652298,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7510301,3,Công nghệ kỹ thuật điện - điện tử,D01,ttth,0,1.0,3.0,5.0,4.0,5.0,5.0,2.0,3.0,2.0,3.0,2.0,-0.3999999999999999,1.6,0.6000000000000001,1.6,1.6,-1.4,-0.3999999999999999,-1.4,-0.3999999999999999,-1.4,3.4,1.2,4.4,,6.8,5.0,,,,,,,-2.299704550406549,,-0.5343205208321228,-2.8132126720950015,,,,,,,5.3999999999999995,2.3999999999999995,-1.8824125811112244,-0.5343205208321228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7510301,3,Công nghệ kỹ thuật điện - điện tử,A00,ttth,0,1.0,3.0,5.0,3.0,4.0,5.0,4.0,5.0,4.0,3.0,5.0,-1.0999999999999996,0.9000000000000004,-1.0999999999999996,-0.09999999999999964,0.9000000000000004,-0.09999999999999964,0.9000000000000004,-0.09999999999999964,-1.0999999999999996,0.9000000000000004,4.1,0.8306623862918074,,,,6.0,,,,7.25,7.4,,,,,-1.625334145465451,,,,0.05299708700040004,0.012470851630527203,,6.883333333333333,1.4000000000000004,-0.5199554022781746,0.05299708700040004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7510301,3,Công nghệ kỹ thuật điện - điện tử,D07,ttth,0,1.0,4.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,-0.2999999999999998,-1.2999999999999998,-1.2999999999999998,-1.2999999999999998,0.7000000000000002,0.7000000000000002,0.7000000000000002,0.7000000000000002,0.7000000000000002,0.7000000000000002,4.3,0.9,,,8.4,6.8,,,,,7.75,,,,0.9921120396882954,-0.6750313241618112,,,,,0.4336655883376608,,7.6499999999999995,1.6000000000000005,0.250248767954715,0.9921120396882954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7510301,3,Công nghệ kỹ thuật điện - điện tử,D01,ttth,0,1.0,1.0,5.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,-0.8999999999999999,3.1,1.1,1.1,0.10000000000000009,-0.8999999999999999,-0.8999999999999999,-0.8999999999999999,-0.8999999999999999,-0.8999999999999999,1.9,1.3,5.6,,5.4,6.5,,,,,,,-1.2156444130219137,,-1.8699490112874877,-1.031394882150676,,,,,,,5.833333333333333,1.0999999999999996,-1.3723294354866924,-1.031394882150676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
7510301,3,Công nghệ kỹ thuật điện - điện tử,A01,ttth,0,1.0,3.0,2.0,5.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,0.2999999999999998,-0.7000000000000002,2.3,0.2999999999999998,0.2999999999999998,-1.7000000000000002,-0.7000000000000002,-0.7000000000000002,1.2999999999999998,-0.7000000000000002,2.7,1.1,,,7.6,6.8,,,,6.25,,,,,0.2288957594280859,-0.6750313241618112,,,,-1.0365496347308598,,,6.883333333333333,1.3499999999999996,-0.4942283998215284,0.2288957594280859,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7510301,3,Công nghệ kỹ thuật điện - điện tử,A00,ttth,0,1.0,4.0,3.0,5.0,5.0,3.0,4.0,4.0,3.0,5.0,3.0,0.10000000000000009,-0.8999999999999999,1.1,1.1,-0.8999999999999999,0.10000000000000009,0.10000000000000009,-0.8999999999999999,1.1,-0.8999999999999999,3.9,0.8306623862918073,,,,6.25,,,,6.75,6.8,,,,,-1.3283645138080635,,,,-0.4917762738652298,-0.7095772684388459,,6.6000000000000005,0.5499999999999998,-0.8432393520373798,-0.4917762738652298,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7510301,3,Công nghệ kỹ thuật điện - điện tử,D01,ttth,0,1.0,2.0,4.0,4.0,4.0,3.0,2.0,1.0,2.0,3.0,1.0,-0.6000000000000001,1.4,1.4,1.4,0.3999999999999999,-0.6000000000000001,-1.6,-0.6000000000000001,0.3999999999999999,-1.6,2.6,1.1135528725660044,6.2,,6.2,7.25,,,,,,,-0.6736143443295954,,-1.106732731027279,-0.14048598717851346,,,,,,,6.55,1.0499999999999998,-0.640277687511796,-0.14048598717851346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7510301,3,Công nghệ kỹ thuật điện - điện tử,D01,ttth,0,1.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,0.20000000000000018,-0.7999999999999998,0.20000000000000018,0.20000000000000018,0.20000000000000018,0.20000000000000018,0.20000000000000018,0.20000000000000018,-0.7999999999999998,0.20000000000000018,3.8,0.39999999999999997,7.2,,7.4,7.25,,,,,,,0.22976910349093435,,0.03809168936303438,-0.14048598717851346,,,,,,,7.283333333333334,0.20000000000000018,0.04245826855848509,0.22976910349093435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7510301,3,Công nghệ kỹ thuật điện - điện tử,D01,ttth,0,1.0,3.0,3.0,5.0,5.0,3.0,2.0,2.0,3.0,4.0,2.0,-0.20000000000000018,-0.20000000000000018,1.7999999999999998,1.7999999999999998,-0.20000000000000018,-1.2000000000000002,-1.2000000000000002,-0.20000000000000018,0.7999999999999998,-1.2000000000000002,3.2,1.077032961426901,5.8,,7.0,7.25,,,,,,,-1.0349677234578076,,-0.3435164507670704,-0.14048598717851346,,,,,,,6.683333333333334,1.4500000000000002,-0.5063233871344638,-0.14048598717851346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7510301,3,Công nghệ kỹ thuật điện - điện tử,D01,ttth,0,1.0,3.0,3.0,4.0,5.0,5.0,2.0,2.0,1.0,1.0,3.0,0.10000000000000009,0.10000000000000009,1.1,2.1,2.1,-0.8999999999999999,-0.8999999999999999,-1.9,-1.9,0.10000000000000009,2.9,1.374772708486752,5.75,,6.2,5.2,,,,,,,-1.080136895848834,,-1.106732731027279,-2.5756369667690913,,,,,,,5.716666666666666,1.0,-1.5875021978817347,-1.080136895848834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7510301,3,Công nghệ kỹ thuật điện - điện tử,A00,ttth,0,1.0,5.0,3.0,3.0,4.0,5.0,5.0,4.0,3.0,4.0,5.0,0.9000000000000004,-1.0999999999999996,-1.0999999999999996,-0.09999999999999964,0.9000000000000004,0.9000000000000004,-0.09999999999999964,-1.0999999999999996,-0.09999999999999964,0.9000000000000004,4.1,0.8306623862918074,,,,7.5,,,,7.5,7.6,,,,,0.15648364447887408,,,,0.325383767433215,0.2531535583203172,,7.533333333333334,0.09999999999999964,0.24500699007746876,0.325383767433215,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7510301,3,Công nghệ kỹ thuật điện - điện tử,D01,ttth,0,1.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,5.0,5.0,4.0,-0.7999999999999998,-0.7999999999999998,0.20000000000000018,-0.7999999999999998,0.20000000000000018,0.20000000000000018,-0.7999999999999998,1.2000000000000002,1.2000000000000002,0.20000000000000018,3.8,0.7483314773547882,7.0,,5.8,5.8,,,,,,,0.04909241392682824,,-1.4883408711573838,-1.8629098507913615,,,,,,,6.2,1.2000000000000002,-1.1007194360073056,0.04909241392682824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7510301,3,Công nghệ kỹ thuật điện - điện tử,A00,ttth,0,1.0,2.0,4.0,5.0,5.0,5.0,3.0,3.0,4.0,4.0,3.0,-1.7999999999999998,0.20000000000000018,1.2000000000000002,1.2000000000000002,1.2000000000000002,-0.7999999999999998,-0.7999999999999998,0.20000000000000018,0.20000000000000018,-0.7999999999999998,3.8,0.9797958971132713,,,,6.6,,,,7.5,7.25,,,,,-0.9126070294877215,,,,0.325383767433215,-0.16804117838681637,,7.116666666666667,0.9000000000000004,-0.251754813480441,0.325383767433215,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7510301,3,Công nghệ kỹ thuật điện - điện tử,D01,ttth,0,1.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,3.0,2.0,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,0.3999999999999999,1.4,1.4,0.3999999999999999,0.3999999999999999,-0.6000000000000001,-1.6,3.6,0.9165151389911681,7.25,,7.8,6.4,,,,,,,0.2749382758819607,,0.4196998294931383,-1.1501827348136306,,,,,,,7.150000000000001,1.3999999999999995,-0.1518482098128439,0.4196998294931383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7510301,3,Công nghệ kỹ thuật điện - điện tử,A00,ttth,0,1.0,5.0,2.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,2.1,-0.8999999999999999,1.1,1.1,0.10000000000000009,-0.8999999999999999,-0.8999999999999999,0.10000000000000009,-0.8999999999999999,-0.8999999999999999,2.9,1.044030650891055,,,,6.4,,,,5.5,7.25,,,,,-1.1501827348136306,,,,-1.8537096760293046,-0.16804117838681637,,6.383333333333333,1.75,-1.0573111964099173,-0.16804117838681637,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7510301,3,Công nghệ kỹ thuật điện - điện tử,D01,ttth,0,1.0,4.0,1.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,0.6000000000000001,-2.4,-0.3999999999999999,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,-0.3999999999999999,0.6000000000000001,-0.3999999999999999,3.4,0.9165151389911681,5.0,,5.4,7.8,,,,,,,-1.7576744817142314,,-1.8699490112874877,0.512847202467739,,,,,,,6.066666666666666,2.8,-1.0382587635113267,0.512847202467739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7510301,3,Công nghệ kỹ thuật điện - điện tử,D01,ttth,0,1.0,2.0,3.0,2.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,-1.0,0.0,-1.0,1.0,1.0,0.0,-1.0,1.0,0.0,0.0,3.0,0.7745966692414834,5.25,,6.4,7.8,,,,,,,-1.531828619759099,,-0.9159286609622267,0.512847202467739,,,,,,,6.483333333333333,2.55,-0.6449700260845289,0.512847202467739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7510301,3,Công nghệ kỹ thuật điện - điện tử,A00,ttth,0,1.0,4.0,2.0,4.0,5.0,3.0,5.0,4.0,5.0,5.0,4.0,-0.09999999999999964,-2.0999999999999996,-0.09999999999999964,0.9000000000000004,-1.0999999999999996,0.9000000000000004,-0.09999999999999964,0.9000000000000004,0.9000000000000004,-0.09999999999999964,4.1,0.9433981132056604,,,,6.4,,,,5.75,5.5,,,,,-1.1501827348136306,,,,-1.5813229955964896,-2.2740148619224865,,5.883333333333333,0.9000000000000004,-1.668506864110869,-1.1501827348136306,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7510301,3,Công nghệ kỹ thuật điện - điện tử,D01,ttth,0,1.0,1.0,5.0,3.0,5.0,5.0,1.0,2.0,1.0,1.0,1.0,-1.5,2.5,0.5,2.5,2.5,-1.5,-0.5,-1.5,-1.5,-1.5,2.5,1.746424919657298,3.4,,8.6,8.5,,,,,,,-3.203087998227079,,1.182916109753347,1.3443621711084242,,,,,,,6.833333333333333,5.199999999999999,-0.2252699057884359,1.3443621711084242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7510301,3,Công nghệ kỹ thuật điện - điện tử,D01,ttth,0,1.0,2.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,3.0,4.0,-2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.0,0.0,4.0,0.8944271909999159,6.75,,4.4,6.0,,,,,,,-0.1767534480283042,,-2.8239693616127486,-1.625334145465451,,,,,,,5.716666666666666,2.3499999999999996,-1.5420189850355015,-0.1767534480283042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7510301,3,Công nghệ kỹ thuật điện - điện tử,D01,ttth,0,1.0,5.0,1.0,4.0,4.0,4.0,4.0,1.0,2.0,3.0,1.0,2.1,-1.9,1.1,1.1,1.1,1.1,-1.9,-0.8999999999999999,0.10000000000000009,-1.9,2.9,1.445683229480096,7.0,,7.6,7.0,,,,,,,0.04909241392682824,,0.2288957594280859,-0.437455618835901,,,,,,,7.2,0.5999999999999996,-0.05315581516032895,0.2288957594280859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
